appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.08,iOS,iPhone,iPhone 7 Plus,12.4,iPhone,iPhone7plus,CH5005,P02w,按钮点击,P70,4344695338025300217bbdd153f4c129,1647136799709,1647139062000,4070880000000,4070880000000,0,1647139180000,1647139174982,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone看看,CH5005,P01441,按钮点击,P80,a194210104bd8f35b42aff7ed6fe7797,1647124612819,1647124613000,4070880000000,4070880000000,0,1647124687000,1647124621719,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""72.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (4),CH5005,P01441,按钮点击,P80,7dbd428d2d8acceca1727d19acfd904c,1647154125000,1647168267000,4070880000000,4070880000000,0,1647168488000,1647161892780,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""105.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7.1,iPhone,单元萍的 iPhone,CH5005,P01441,按钮点击,P80,626fea9e45bb088af469583bab78bc0b,1647097020759,1647123290000,4070880000000,4070880000000,0,1647123342000,1647123313460,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.082,Android,HONOR,TNA-AN00,Android 11,HONOR,HONOR TNA-AN00,CH5005,P02w,按钮点击,P70,809fd662c1093fbb34c3d8b836ebcd38,1647127588618,1647127589000,4070880000000,4070880000000,0,1647127636000,1647127630534,mockUrl/eScore.html#/index,"[{""FCP"":""282.800""},{""TTFB"":""2.100""},{""CLS"":""0.000""},{""LCP"":""456.600""}]"
8.082,Android,HONOR,TNA-AN00,Android 11,HONOR,HONOR TNA-AN00,CH5005,P02w,按钮点击,P70,809fd662c1093fbb34c3d8b836ebcd38,1647127588618,1647127589000,4070880000000,4070880000000,0,1647127654000,1647127635969,mockUrl/eScore.html#/index,"[{""FCP"":""151.800""},{""TTFB"":""7.400""},{""LCP"":""559.200""},{""FID"":""74.800""},{""CLS"":""0.320""}]"
8.082,Android,HONOR,TNA-AN00,Android 11,HONOR,HONOR TNA-AN00,CH5005,P02w,按钮点击,P70,3b480570def9670b741071dbb3ffaef8,1647127588618,1647128446000,4070880000000,4070880000000,0,1647128470000,1647128464896,mockUrl/eScore.html#/index,"[{""FCP"":""277.500""},{""TTFB"":""2.200""},{""CLS"":""0.006""},{""LCP"":""590.600""}]"
8.09,iOS,iPhone,iPhone 8 Plus,15.3.1,iPhone,iPhone,CH5005,P00590,按钮点击,P60,0580e410b68d3e438bc1aa450ccc3688,1647160468726,1647160470000,4070880000000,4070880000000,0,1647160485000,1647133096630,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""325.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,d88396373839ca78a515311f1e506a4f,1647180575076,1647180576000,4070880000000,4070880000000,0,1647180615000,1647180611502,mockUrl/eScore.html#/index,"[{""FCP"":""635.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,戈漠的 iPhone,CH5005,P02w,按钮点击,P70,cbb3192848dd2038ca595e95fa889678,1647161087714,1647161089000,4070880000000,4070880000000,0,1647161122000,1647161118960,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""606.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,13.6,iPhone,iPhone (72),CH5005,P01438,按钮点击,P00921,0ad5dbef31dd43dd478bee4c2ddbffa6,1647154840781,1647155689000,4070880000000,4070880000000,0,1647155725000,1647096896437,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.0,iPhone,iPhone (晶),CH5005,P6097,按钮点击,P6306,46b6914efa05d21a7f872ec2987877eb,1647103321941,1647103323000,4070880000000,4070880000000,0,1647104018000,1647103637417,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,HUAWEI,VOG-AL10,Android 10,HUAWEI,HUAWEI P30 Pro,CH5005,P6097,按钮点击,P6306,65c228e57386cf5171605c3ffa94d036,1647132419146,1647132419000,4070880000000,4070880000000,0,1647132839000,1647132646789,mockUrl/eScore.html#/index,"[{""FCP"":""203.000""},{""TTFB"":""1.700""},{""CLS"":""0.031""},{""LCP"":""579.700""}]"
7.17,Android,OPPO,PBCM10,Android 10,OPPO,OPPO R15x,CH5005,P02w,按钮点击,P70,56795144fd3bbca815424d7b27dbf672,1647155752008,1647155753000,4070880000000,4070880000000,0,1647155776000,1647155769037,mockUrl/eScore.html#/index,"[{""FCP"":""1255.400""},{""TTFB"":""3.900""},{""CLS"":""0.000""},{""LCP"":""1255.400""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.2,iPhone,iPhone 13pro-hong,CH5005,P02w,按钮点击,P70,f7a271dd3a332224449e6b7cd8599f0a,1647109663210,1647109663000,4070880000000,4070880000000,0,1647109913000,1647109901386,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""853.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.2,iPhone,iPhone 13pro-hong,CH5005,P02w,按钮点击,P70,f7a271dd3a332224449e6b7cd8599f0a,1647109663210,1647109663000,4070880000000,4070880000000,0,1647109930000,1647109912940,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""170.000""}]"
8.10,iOS,iPhone,iPhone X,14.6,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,ec3777bba6f18a4e1311976de8b6c065,1647170325690,1647171449000,4070880000000,4070880000000,0,1647171511000,1647165469792,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""217.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,14.7.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,bf7043efbb0fb5f6d222fa4a0b04d1a3,1647136046959,1647142274000,4070880000000,4070880000000,0,1647142299000,1647136581112,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""256.000""},{""TTFB"":""0.000""}]"
8.08,Android,xiaomi,Redmi Note 7 Pro,Android 10,xiaomi,张岩的Redmi Note 7 Pro,CH5005,P6097,按钮点击,P6306,743cdd55f0a700460218af057b4266ad,1647176414838,1647176416000,4070880000000,4070880000000,0,1647176434000,1647049566378,mockUrl/eScore.html#/index,"[{""FCP"":""271.400""},{""TTFB"":""1.400""},{""CLS"":""0.125""},{""LCP"":""984.100""}]"
7.18,Android,OPPO,OPPO R11t,Android 8.1.0,OPPO,OPPO R11t,CH5005,�,按钮点击,null,2594c5627129e2c0c1ba1bbe41b70b3f,1647182514700,1647182516000,4070880000000,4070880000000,0,1647182809000,1647182679356,mockUrl/eScore.html#/index,"[{""TTFB"":""0.525""}]"
8.08,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,�,按钮点击,null,267cb0574161880bde1df9f7c31fe4f6,1647149620724,1647149621000,4070880000000,4070880000000,0,1647149689000,1647149682567,mockUrl/eScore.html#/index,"[{""FCP"":""363.100""},{""TTFB"":""1.900""},{""LCP"":""716.100""},{""FID"":""72.100""}]"
8.08,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,�,按钮点击,null,267cb0574161880bde1df9f7c31fe4f6,1647149620724,1647149621000,4070880000000,4070880000000,0,1647149689000,1647149682567,mockUrl/eScore.html#/index,"[{""FCP"":""363.100""},{""TTFB"":""1.900""},{""LCP"":""716.100""},{""FID"":""72.100""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone12,CH5005,P01705,按钮点击,P6025,eb5e28d235272b35a64329565b11da6a,1647138682175,1647167173000,4070880000000,4070880000000,0,1647167256000,1647095449845,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""186.000""}]"
8.07,Android,HUAWEI,SPN-AL00,Android 10,HUAWEI,nova 5i Pro,CH5005,P02w,按钮点击,P70,6bea74ba72bd430645d1a03212907c19,1647146772364,1647146985000,4070880000000,4070880000000,0,1647147004000,1647143649113,mockUrl/eScore.html#/index,"[{""FCP"":""1135.500""},{""TTFB"":""1.700""},{""CLS"":""0.063""},{""LCP"":""1992.499""}]"
8.07,Android,HUAWEI,SPN-AL00,Android 10,HUAWEI,nova 5i Pro,CH5005,P02w,按钮点击,P70,6bea74ba72bd430645d1a03212907c19,1647146772364,1647146985000,4070880000000,4070880000000,0,1647147014000,1647147003910,mockUrl/eScore.html#/index,"[{""FCP"":""405.400""},{""TTFB"":""1.700""},{""CLS"":""0.000""},{""LCP"":""650.499""}]"
8.07,Android,HUAWEI,SPN-AL00,Android 10,HUAWEI,nova 5i Pro,CH5005,P02w,按钮点击,P70,6bea74ba72bd430645d1a03212907c19,1647146772364,1647146985000,4070880000000,4070880000000,0,1647147021000,1647147014393,mockUrl/eScore.html#/index,"[{""FCP"":""208.300""},{""TTFB"":""13.300""},{""LCP"":""1107.699""},{""FID"":""10.900""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,cd71a551c511d2214bc6fead4de00818,1647071610899,1647147914000,4070880000000,4070880000000,0,1647147996000,1647147994591,mockUrl/eScore.html#/index,"[{""FCP"":""278.200""},{""TTFB"":""1.600""},{""LCP"":""970.100""},{""FID"":""14.700""}]"
7.17,Android,xiaomi,MI PLAY,Android 8.1.0,xiaomi,小米手机,CH5005,P6097,按钮点击,P6306,83fbca61101bad11ed9b05d083cabfb2,1647164797998,1647164800000,4070880000000,4070880000000,0,1647164914000,1647164763942,mockUrl/eScore.html#/index,"[{""TTFB"":""116.300""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,P02w,按钮点击,P70,cd71a551c511d2214bc6fead4de00818,1647071610899,1647147914000,4070880000000,4070880000000,0,1647147947000,1647147933946,mockUrl/eScore.html#/index,"[{""TTFB"":""2.700""},{""FCP"":""624.200""},{""CLS"":""0.000""},{""LCP"":""624.200""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,f9e9ff823a6d5d24cea2d95c7f684f98,1647163846089,1647175299000,4070880000000,4070880000000,0,1647175440000,1647175436031,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""539.000""}]"
7.17,Android,OPPO,PEAM00,Android 10,OPPO,OPPO Reno4 SE 5G,CH5005,�,按钮点击,null,6db09faf97adba004b7b5b8cb4b14f3e,1647137849755,1647137850000,4070880000000,4070880000000,0,1647137877000,1647089128529,mockUrl/eScore.html#/index,"[{""FCP"":""642.100""},{""TTFB"":""1.900""},{""LCP"":""1427.900""},{""CLS"":""0.240""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,ea91f7a822f84c6ca742624438b6c8ab,1647152469893,1647185680000,4070880000000,4070880000000,0,1647185736000,1647185733168,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1061.000""}]"
8.08,Android,HONOR,HLK-AL00,Android 10,HONOR,1234(h),CH5005,P00590,按钮点击,P60,7f5229aef3433100d15fb4b5e8e1e76e,1647158716335,1647158717000,4070880000000,4070880000000,0,1647158737000,1647141324194,mockUrl/eScore.html#/index,"[{""FCP"":""1047.100""},{""TTFB"":""2.400""},{""LCP"":""2232.500""},{""CLS"":""0.063""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,14.8.1,iPhone,代晶莹的iPhone,CH5005,P02w,按钮点击,P70,71840e76b936af50c569b4b2f8f951cf,1647167838098,1647167838000,4070880000000,4070880000000,0,1647167869000,1647167865726,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""525.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,14.4,iPhone,iPhone (5),CH5005,P6097,按钮点击,P6306,edca96ec2b4f87843a686f74748895be,1647153133879,1647153135000,4070880000000,4070880000000,0,1647153379000,1647153335357,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,13.6,iPhone,李海清的 iPhone,CH5005,P01441,按钮点击,P80,0cac93b75e4ef29826e86528d9b62040,1647144090902,1647144092000,4070880000000,4070880000000,0,1647144355000,1647144162952,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
7.17,Android,OPPO,PCAM00,Android 11,OPPO,OPPO Reno,CH5005,P02w,按钮点击,P70,b9e1003ce873035c0af2255dc9b0c3bd,1647133227255,1647133228000,4070880000000,4070880000000,0,1647133273000,1647133265066,mockUrl/eScore.html#/index,"[{""FCP"":""1177.000""},{""CLS"":""0.000""},{""LCP"":""4286.400""},{""TTFB"":""2.500""}]"
8.10,iOS,iPhone,iPhone XS Max China,12.1.4,iPhone,iPhone ,CH5005,P02w,按钮点击,P70,9c54edcd37a33fb06ec301f8f13ab47a,1647146614667,1647146616000,4070880000000,4070880000000,0,1647146775000,1647146769067,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone XS Max China,12.1.4,iPhone,iPhone ,CH5005,P02w,按钮点击,P70,9c54edcd37a33fb06ec301f8f13ab47a,1647146614667,1647146616000,4070880000000,4070880000000,0,1647146797000,1647146775237,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone XS Max China,12.1.4,iPhone,iPhone ,CH5005,P02w,按钮点击,P70,9c54edcd37a33fb06ec301f8f13ab47a,1647146614667,1647146616000,4070880000000,4070880000000,0,1647146802000,1647146796918,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,ea166f3238bc0dc3aa066f2288d67935,1647146570115,1647146573000,4070880000000,4070880000000,0,1647146659000,1647146639439,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,ea166f3238bc0dc3aa066f2288d67935,1647146570115,1647146573000,4070880000000,4070880000000,0,1647146659000,1647146639439,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,Xiaomi,MIX 2S,Android 10,Xiaomi,平安陈梅的MIX 2S,CH5005,P6097,按钮点击,P6306,361be0a9cad22db1f39fc58a9d68ca99,1647152363160,1647152363000,4070880000000,4070880000000,0,1647152400000,1647151992996,mockUrl/eScore.html#/index,"[{""FCP"":""128.600""},{""TTFB"":""8.400""},{""LCP"":""480.400""},{""FID"":""90.100""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,Z,CH5005,P00590,按钮点击,P60,69f60fcf2ad035fc85f0aeeffb7ce0a9,1647124851837,1647141302000,4070880000000,4070880000000,0,1647141327000,1647093667695,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""433.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1.1,iPhone,iPhone (4),CH5005,P01441,按钮点击,P80,c75e78f7f0b90a828e1f70bd7ddf8b7a,1647125155130,1647125156000,4070880000000,4070880000000,0,1647125162000,1647092617548,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""2407.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,iPhone 13 Pro Max,CH5005,P02w,按钮点击,P70,21c6f2c7b48a9759e8e087b6e772b466,1647133153940,1647144455000,4070880000000,4070880000000,0,1647144769000,1647141662620,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""892.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,13.6.1,iPhone,刘新的 iPhone,CH5005,P02w,按钮点击,P70,ce86c3020761446942409dbff98f8256,1647130183721,1647147643000,4070880000000,4070880000000,0,1647147734000,1647147729583,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,HONOR,BKK-AL00,Android 8.1.0,HONOR,Honor 8C,CH5005,P02w,按钮点击,P70,85979242de7a1fa5caec64b19a97979e,1647179609104,1647179611000,4070880000000,4070880000000,0,1647179650000,1647179647242,mockUrl/eScore.html#/index,
8.08,Android,HONOR,BKK-AL00,Android 8.1.0,HONOR,Honor 8C,CH5005,P02w,按钮点击,P70,85979242de7a1fa5caec64b19a97979e,1647179609104,1647179611000,4070880000000,4070880000000,0,1647179660000,1647179647892,mockUrl/eScore.html#/index,"[{""TTFB"":""20.100""},{""TTFB"":""4.200""}]"
7.18,Android,vivo,V1934A,Android 9,vivo,Ly,CH5005,P02w,按钮点击,P70,e04c2ae77ab68df665aefc17d1cbb89e,1647133331558,1647181008000,4070880000000,4070880000000,0,1647181364000,1647181341780,mockUrl/eScore.html#/index,"[{""TTFB"":""3.700""}]"
8.10,iOS,iPhone,iPhone 11,14.8.1,iPhone,iPhone,CH5005,P00590,按钮点击,P60,1a3805ba66143418079d60f20d81b356,1647173882430,1647179253000,4070880000000,4070880000000,0,1647179267000,1647174550160,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1022.000""}]"
8.102,iOS,iPhone,iPhone X,15.2.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,810758f9ea153973894d258c42def139,1647101014879,1647101017000,4070880000000,4070880000000,0,1647101031000,1647101026200,mockUrl/eScore.html#/index,"[{""FCP"":""695.000""},{""TTFB"":""0.000""}]"
8.102,iOS,iPhone,iPhone X,15.2.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,810758f9ea153973894d258c42def139,1647101014879,1647101017000,4070880000000,4070880000000,0,1647101042000,1647101031428,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""247.000""}]"
7.18,Android,OPPO,OPPO R11t,Android 8.1.0,OPPO,OPPO R11t,CH5005,P02w,按钮点击,P70,2594c5627129e2c0c1ba1bbe41b70b3f,1647182514700,1647182516000,4070880000000,4070880000000,0,1647182679000,1647182640647,mockUrl/eScore.html#/index,"[{""TTFB"":""11.230""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,6a742f25fefc2f932d25a51d730af1d2,1647152157874,1647152159000,4070880000000,4070880000000,0,1647152174000,1647152169401,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""733.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,6a742f25fefc2f932d25a51d730af1d2,1647152157874,1647152159000,4070880000000,4070880000000,0,1647152265000,1647152174443,mockUrl/eScore.html#/index,"[{""FCP"":""389.000""},{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (33),CH5005,P02w,按钮点击,P70,1756168d87860ef45f46d9abf9122f41,1647085773202,1647121376000,4070880000000,4070880000000,0,1647121532000,1647121418173,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""849.000""}]"
7.17,Android,OPPO,PBEM00,Android 10,OPPO,OPPO R17,CH5005,P02w,按钮点击,P70,933d00efb34d4145ad7279fcd2b2fc39,1647152015348,1647152016000,4070880000000,4070880000000,0,1647152278000,1647152260778,mockUrl/eScore.html#/index,"[{""FCP"":""4842.800""},{""TTFB"":""2.800""},{""CLS"":""0.000""},{""LCP"":""7514.000""}]"
8.10,iOS,iPhone,iPhone 12,14.5,iPhone,iPhone,CH5005,P04321,按钮点击,P00510,824d4d597036256ecac82caf0bf51266,1647183146518,1647183147000,4070880000000,4070880000000,0,1647183338000,1647183311664,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""372.000""}]"
7.17,Android,HUAWEI,HMA-AL00,Android 10,HUAWEI,HUAWEI Mate 20,CH5005,P02w,按钮点击,P70,e20f062fff577cdb7533876d32fae97d,1647152381402,1647152382000,4070880000000,4070880000000,0,1647152892000,1647152887277,mockUrl/eScore.html#/index,"[{""FCP"":""885.300""},{""TTFB"":""2.400""},{""CLS"":""0.363""},{""LCP"":""1380.300""}]"
7.17,Android,HUAWEI,HMA-AL00,Android 10,HUAWEI,HUAWEI Mate 20,CH5005,P02w,按钮点击,P70,e20f062fff577cdb7533876d32fae97d,1647152381402,1647152382000,4070880000000,4070880000000,0,1647152954000,1647152892434,mockUrl/eScore.html#/index,"[{""FCP"":""187.200""},{""TTFB"":""10.300""},{""LCP"":""707.100""},{""CLS"":""0.071""}]"
7.17,Android,HUAWEI,HMA-AL00,Android 10,HUAWEI,HUAWEI Mate 20,CH5005,P02w,按钮点击,P70,e20f062fff577cdb7533876d32fae97d,1647152381402,1647152382000,4070880000000,4070880000000,0,1647153028000,1647152954321,mockUrl/eScore.html#/index,"[{""FCP"":""374.800""},{""TTFB"":""1.600""},{""LCP"":""837.200""},{""FID"":""76.800""},{""CLS"":""0.363""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,765243cd5b6b737a4b4fe03989fb03bd,1647129076498,1647144711000,4070880000000,4070880000000,0,1647144715000,1647129389592,mockUrl/eScore.html#/index,"[{""FCP"":""436.000""},{""TTFB"":""0.000""}]"
8.08,Android,HUAWEI,DVC-AN20,Android 10,HUAWEI,123,CH5005,P02w,按钮点击,P70,cba7376f9c5fd0f6ddd332480b487584,1647129104884,1647129105000,4070880000000,4070880000000,0,1647129153000,1647129147652,mockUrl/eScore.html#/index,"[{""FCP"":""647.100""},{""TTFB"":""1.700""},{""CLS"":""0.000""},{""LCP"":""735.699""}]"
8.10,iOS,iPhone,iPhone 11,13.7,iPhone,iPhone,CH5005,P00590,按钮点击,P60,799807ef0012756c4b05218081bc1b51,1647148010299,1647152719000,4070880000000,4070880000000,0,1647152783000,1647096328192,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,0079ac1cb5bb94f1989ae6642cf9e542,1647135996781,1647135997000,4070880000000,4070880000000,0,1647136007000,1647136004180,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""118.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1.1,iPhone,刘恋的iPhone,CH5005,P02w,按钮点击,P70,b34d0a78d2f4ec07daf8404e9bd3a74a,1647174537925,1647177664000,4070880000000,4070880000000,0,1647177691000,1647177687820,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""546.000""}]"
8.10,iOS,iPhone,iPhone 11,14.7.1,iPhone,张瑾一的iPhone,CH5005,P02w,按钮点击,P70,b8e08701c1853be7fe7536637bb67fd3,1647079749443,1647131092000,4070880000000,4070880000000,0,1647131104000,1647131101316,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""756.000""}]"
8.10,iOS,iPhone,iPhone 11,14.6,iPhone,iPhone11,CH5005,P01441,按钮点击,P80,782ff5723f755f6a5975655950d1eec1,1647129325724,1647129326000,4070880000000,4070880000000,0,1647129457000,1647084579881,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""398.000""}]"
7.17,Android,HUAWEI,TAS-AN00,Android 10,HUAWEI,HUAWEI Mate 30 5G,CH5005,P02w,按钮点击,P70,6fe04371d22784edc7ba46acf3ccd0b6,1647176788679,1647186020000,4070880000000,4070880000000,0,1647186256000,1647186224088,mockUrl/eScore.html#/index,"[{""FCP"":""969.100""},{""TTFB"":""1.600""},{""LCP"":""1544.899""},{""FID"":""129.900""}]"
