appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone (50),CH5005,P01764,按钮点击,P6304,5844ae2b4f1dc611bcd6352e1071d56d,1647344854148,1647346831000,4070880000000,4070880000000,0,1647347044000,1647336727345,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,Wen的iPhone,CH5005,P01764,按钮点击,P6304,c2664afe9380ec5b8a77a8d7e46659da,1647310323632,1647326089000,4070880000000,4070880000000,0,1647326090000,1647326089777,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 13,15.0,iPhone,Suey,CH5005,P00903,按钮点击,P6304,925c14ab4b65a1a66406e7cf1c381bea,1647303314146,1647303315000,4070880000000,4070880000000,0,1647303328000,1647303325256,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""433.000""},{""TTFB"":""0.000""}]"
8.08,Android,HONOR,JSN-AL00,Android 10,HONOR,Honor 8X,CH5005,P01764,按钮点击,P6304,9d4c8f0a1fbb5942ddc0f6a586ec111e,1647346043066,1647346045000,4070880000000,4070880000000,0,1647346356000,1647346264606,mockUrl/eScore.html#/index,"[{""FCP"":""563.900""},{""TTFB"":""2.900""},{""LCP"":""1115.500""},{""FID"":""56.700""},{""CLS"":""0.022""}]"
8.09,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,418a4a267c6c342b69316e00c890f182,1647305434541,1647307885000,4070880000000,4070880000000,0,1647308029000,1647308010642,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""503.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02102,按钮点击,P00C,13ca8ca66211bf8f32cd39c79afebe20,1647305674077,1647306550000,4070880000000,4070880000000,0,1647306568000,1647306563103,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""402.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,刘丽丽的 iPhone,CH5005,P01764,按钮点击,P6304,12cd6f382fdfa89c34e183a655dd461a,1647307951631,1647307953000,4070880000000,4070880000000,0,1647308027000,1647216472428,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""198.000""},{""TTFB"":""0.000""}]"
7.17,Android,HUAWEI,EML-AL00,Android 10,HUAWEI,HUAWEI P20,CH5005,P0070037001,按钮点击,P00C,3f1637059c8b14c05a28f0ce5d62393d,1647307415597,1647308394000,4070880000000,4070880000000,0,1647308485000,1647308421429,mockUrl/eScore.html#/index,"[{""FCP"":""223.400""},{""TTFB"":""5.200""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iphone12,CH5005,P01764,按钮点击,P6304,96672919b58b55c7e0ab9f8a5b851940,1647299291743,1647299421000,4070880000000,4070880000000,0,1647299460000,1647259194165,mockUrl/eScore.html#/index,"[{""FCP"":""477.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,BOND the iPhone,CH5005,P02w,按钮点击,P70,221dc03af67a60ea2c39e9705bdff710,1647305867857,1647305961000,4070880000000,4070880000000,0,1647306056000,1647306049676,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""952.000""}]"
8.08,Android,OPPO,PEHM00,Android 11,OPPO,OPPO A93 5G,CH5005,P01441,按钮点击,P80,cee55f97554a1657d3c7034d0c94dcee,1647337891390,1647337893000,4070880000000,4070880000000,0,1647337926000,1647310042248,mockUrl/eScore.html#/index,"[{""FCP"":""346.800""},{""TTFB"":""2.400""},{""LCP"":""828.200""},{""CLS"":""0.010""}]"
8.08,Android,vivo,V1813T,Android 9,vivo,vivo Z3i标准版,CH5005,P02w,按钮点击,P70,8a3cd70f4a22a06cd3a27fa5ace82625,1647340146820,1647340373000,4070880000000,4070880000000,0,1647340644000,1647340628886,mockUrl/eScore.html#/index,"[{""TTFB"":""2.600""}]"
8.10,iOS,iPhone,iPhone 6s Plus,13.6,iPhone,iPhone (3),CH5005,P607203,按钮点击,P6072,b696d82426c225c4dd1fdcc7a03d9c54,1647173371350,1647348002000,4070880000000,4070880000000,0,1647348173000,1647348099573,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,747a6d5477c2d21b49fbe330406673e0,1647327787086,1647327789000,4070880000000,4070880000000,0,1647327792000,1647323403110,mockUrl/eScore.html#/index,"[{""FCP"":""101.000""},{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,wifi_Toy_Test,CH5005,P01764,按钮点击,P6304,9a4a0a29c9e7b337ec6fb92b911bccb0,1647354520231,1647354521000,4070880000000,4070880000000,0,1647354671000,1647354537627,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""554.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone (9),CH5005,P01764,按钮点击,P6304,b3e131dd455d0bc7c097715911a8a5b4,1647324056777,1647324060000,4070880000000,4070880000000,0,1647324136000,1647307860007,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,iPhone (2),CH5005,P6026,按钮点击,P00C,61598d69eae706614ce6083a49c3492a,1647332063322,1647332065000,4070880000000,4070880000000,0,1647332259000,1647330261693,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""272.000""}]"
8.10,iOS,iPhone,iPhone X,13.6,iPhone,Lixia的 iPhone,CH5005,P05047,按钮点击,P6072,a738840a00954f04bb42e805c3de6160,1647331112815,1647332441000,4070880000000,4070880000000,0,1647332855000,1647331518160,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,3fd1a011b533519dee4db0e6b5a7dfe3,1647311380765,1647311381000,4070880000000,4070880000000,0,1647311386000,1647136007284,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""180.000""}]"
8.10,iOS,iPhone,iPhone 12 mini,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,028cf85cf4370c54c637e5200c5a3a7a,1647309764997,1647310602000,4070880000000,4070880000000,0,1647310670000,1647310619284,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""137.000""}]"
8.10,iOS,iPhone,iPhone 12,14.4.2,iPhone,iPhone (2),CH5005,P607203,按钮点击,P6072,51a92610e1db8c2d8c765f01a1fffa3e,1647306650773,1647306651000,4070880000000,4070880000000,0,1647306659000,1647267708821,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,OPPO,PEQM00,Android 11,OPPO,OPPO Reno6 5G,CH5005,P00172,按钮点击,P6304,926a00cd6374d246b9989bf283f6a9bd,1647311205797,1647314435000,4070880000000,4070880000000,0,1647314460000,1647311389771,mockUrl/eScore.html#/index,"[{""FCP"":""667.000""},{""TTFB"":""1.700""},{""LCP"":""1840.100""},{""FID"":""6.500""},{""CLS"":""0.087""}]"
8.10,iOS,iPhone,iPhone 13,15.3,iPhone,iPhone,CH5005,P04321,按钮点击,P00510,7e3ce096bc8c9e9147515e28c79158dd,1647339825493,1647345200000,4070880000000,4070880000000,0,1647345369000,1647344939878,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""890.000""}]"
8.10,iOS,iPhone,iPhone XS,13.4.1,iPhone,刘梅,CH5005,P02w,按钮点击,P70,f86e98e108cbe0725785acd4b3f39d98,1647334042947,1647334044000,4070880000000,4070880000000,0,1647334122000,1647334111950,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1.1,iPhone,iPhone 13,CH5005,P02w,按钮点击,P70,83e57cf96749925b6fa17bea2fb3db53,1647304201837,1647308815000,4070880000000,4070880000000,0,1647308855000,1647308850731,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""961.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,iPhone (6),CH5005,P02w,按钮点击,P70,22d336192971d715a12ce79dc26ec818,1647355067950,1647355069000,4070880000000,4070880000000,0,1647355166000,1647355162046,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""540.000""}]"
8.08,Android,HONOR,ANY-AN00,Android 11,HONOR,荣耀X30,CH5005,P02w,按钮点击,P70,07c9df65520876568fac211cc9390d5b,1647315058176,1647315384000,4070880000000,4070880000000,0,1647315432000,1647315425952,mockUrl/eScore.html#/index,"[{""FCP"":""724.100""},{""TTFB"":""2.400""},{""CLS"":""0.000""},{""LCP"":""928.300""}]"
8.08,Android,HUAWEI,LIO-AN00,Android 10,HUAWEI,abc123,CH5005,P01764,按钮点击,P6304,fbb9800c3e31fc3a9afd49f08e850060,1647334600905,1647334601000,4070880000000,4070880000000,0,1647334618000,1647312671481,mockUrl/eScore.html#/index,"[{""FCP"":""224.300""},{""TTFB"":""9.300""}]"
8.10,iOS,iPhone,iPhone 12,14.4.2,iPhone,iPhone (53),CH5005,P01764,按钮点击,P6304,265fe5ed480e389f88f74a95f1492e3e,1647303411248,1647310536000,4070880000000,4070880000000,0,1647310539000,1647215440167,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.8.1,iPhone,sojie,CH5005,P01764,按钮点击,P6304,be826200ff2c7838edfe1cdb9601a52c,1647319156434,1647319158000,4070880000000,4070880000000,0,1647319333000,1647316876283,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""490.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1,iPhone,苏碧文的 iPhone,CH5005,P01764,按钮点击,P6304,f674ea989ffd31c366a49a7184583275,1647304642942,1647310137000,4070880000000,4070880000000,0,1647310143000,1647287266743,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1123.000""}]"
8.10,iOS,iPhone,iPhone 6s Plus,13.3,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,64b8a818857d322600c5a4905c00db99,1647330480100,1647330491000,4070880000000,4070880000000,0,1647330567000,1647227227412,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 6s Plus,14.8.1,iPhone,iPhone,CH5005,P607203,按钮点击,P6072,e29643f689680ff9c36d81757cdc51f2,1647314757652,1647315088000,4070880000000,4070880000000,0,1647315688000,1647315622592,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1099.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 6s Plus,15.3.1,iPhone,iPhone (3),CH5005,P00904,按钮点击,P6304,677f628b3e65e9e5e1b16959d959f473,1647351935819,1647351939000,4070880000000,4070880000000,0,1647351964000,1647351946103,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""4099.000""},{""TTFB"":""0.000""}]"
7.17,iOS,iPhone,iPhone 11,15.2,iPhone,季胜男的iPhone,CH5005,P05047,按钮点击,P6072,fc2994c6356e51e12cd982f1520e0188,1647303650139,1647321812000,4070880000000,4070880000000,0,1647321838000,1647321823749,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""134.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone (9),CH5005,P00903,按钮点击,P6304,b25d91afe00b0bed6923096529b9bdaa,1647344717513,1647344720000,4070880000000,4070880000000,0,1647344744000,1647344739564,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
7.18,iOS,iPhone,iPhone 11,15.3.1,iPhone,李燕的iPhone,CH5005,P00C001,按钮点击,P00C,b3100dc49601c74bd6e65acaac6ef7cc,1647339898897,1647340342000,4070880000000,4070880000000,0,1647340411000,1647340357425,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""341.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P01764,按钮点击,P6304,8a32ee56f12546639347ce63a2c35289,1647177673040,1647320020000,4070880000000,4070880000000,0,1647320021000,1647320020817,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P607203,按钮点击,P6072,8a32ee56f12546639347ce63a2c35289,1647177673040,1647320020000,4070880000000,4070880000000,0,1647320033000,1647320021588,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""115.000""}]"
8.09,iOS,iPhone,iPhone 12 mini,14.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,61ed966a4e6047301b05a1b1b0e9bdf6,1647351471985,1647352011000,4070880000000,4070880000000,0,1647352129000,1647352111638,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,HUAWEI,LYA-AL10,Android 9,HUAWEI,HUAWEI Mate 20 Pro (UD),CH5005,P01764,按钮点击,P6304,5f57da86c3a5c92c3ade59c34be499de,1647312342261,1647312343000,4070880000000,4070880000000,0,1647312427000,1647307818442,mockUrl/eScore.html#/index,"[{""TTFB"":""1.700""}]"
8.082,Android,vivo,V2012A,Android 11,vivo,iQOO Z1x,CH5005,P01764,按钮点击,P6304,3d69d7f25b7aebbfee6702ae97ecf388,1647336613178,1647341619000,4070880000000,4070880000000,0,1647341683000,1647329670241,mockUrl/eScore.html#/index,"[{""FCP"":""376.700""},{""TTFB"":""3.300""},{""LCP"":""1836.300""},{""FID"":""105.500""},{""CLS"":""0.011""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,5926694308748d07c5fc96bbba21a04a,1647306124723,1647306125000,4070880000000,4070880000000,0,1647306192000,1647306188548,mockUrl/eScore.html#/index,"[{""FCP"":""509.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,5926694308748d07c5fc96bbba21a04a,1647306124723,1647306125000,4070880000000,4070880000000,0,1647306199000,1647306192286,mockUrl/eScore.html#/index,"[{""FCP"":""90.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,霍燕的 iPhone,CH5005,P02w,按钮点击,P70,a10edf063e3d7ae7980b8e5b229da5aa,1647298744683,1647298745000,4070880000000,4070880000000,0,1647298823000,1647298818972,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""176.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,霍燕的 iPhone,CH5005,P02w,按钮点击,P70,7167d87712229d5cb6c55361e88c7df5,1647353674455,1647353675000,4070880000000,4070880000000,0,1647353685000,1647353681953,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""404.000""}]"
8.08,Android,HUAWEI,JEF-AN00,Android 10,HUAWEI,nova 7 5G,CH5005,P02w,按钮点击,P70,77166b279c711af763299c87129eac7f,1647304655485,1647304656000,4070880000000,4070880000000,0,1647304670000,1647304666367,mockUrl/eScore.html#/index,"[{""FCP"":""556.800""},{""TTFB"":""1.900""},{""CLS"":""0.000""},{""LCP"":""730.400""}]"
8.08,Android,HUAWEI,ELE-AL00,Android 10,HUAWEI,HUAWEI P30,CH5005,P01764,按钮点击,P6304,1bd57a6201354f69cd5faa06499f2b5a,1647334114263,1647334114000,4070880000000,4070880000000,0,1647334196000,1647334154888,mockUrl/eScore.html#/index,"[{""FCP"":""198.800""},{""TTFB"":""1.600""},{""CLS"":""0.058""},{""LCP"":""674.300""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3,iPhone,张丽娜的iPhone,CH5005,P00903,按钮点击,P6304,81348df78687d91436ccb2209e1c7835,1647305483635,1647309084000,4070880000000,4070880000000,0,1647309098000,1647309092259,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1937.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3,iPhone,张丽娜的iPhone,CH5005,P01764,按钮点击,P6304,c539d024a1355c936631960f47d1c8c6,1647305483635,1647310935000,4070880000000,4070880000000,0,1647310939000,1647309098166,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""71.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.1.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,b02a8630d5b37bffa645fa8d1bdff9ab,1647339782916,1647339783000,4070880000000,4070880000000,0,1647339805000,1647339793349,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""384.000""}]"
8.09,iOS,iPhone,iPhone 12,15.0.2,iPhone,iPhone (17),CH5005,P01764,按钮点击,P6304,f68c203e053a504a840cbbe76a448fc7,1647317218305,1647341444000,4070880000000,4070880000000,0,1647341465000,1647318330938,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""177.000""}]"
8.10,iOS,iPhone,iPhone 5s ,12.5.5,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,403ccb11358fdbaf5f077c0c29e4eb4a,1647333078593,1647333086000,4070880000000,4070880000000,0,1647333229000,1647259356456,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone 5s ,12.5.5,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,e45d85059895647a4ad9b17c23684c88,1647333329131,1647333333000,4070880000000,4070880000000,0,1647333373000,1647333228454,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,da01e592ccde5d50a720412bf289285b,1647268520109,1647295959000,4070880000000,4070880000000,0,1647295974000,1647295968926,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1100.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,e409da840fe06f5f1281b9029702c9a2,1647319090725,1647319092000,4070880000000,4070880000000,0,1647319102000,1647295974611,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""269.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,e409da840fe06f5f1281b9029702c9a2,1647319090725,1647319092000,4070880000000,4070880000000,0,1647319106000,1647319102074,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""270.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,13.6,iPhone,iPhonex,CH5005,P01666,按钮点击,P00590,5e51d992855db0e2abc72cef45e0e576,1647302837633,1647312322000,4070880000000,4070880000000,0,1647312377000,1647180108414,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,14cec62ab5e9c2d585b0cb5c0cf7e052,1647339577518,1647347606000,4070880000000,4070880000000,0,1647347764000,1647347762949,mockUrl/eScore.html#/index,"[{""FCP"":""360.300""},{""TTFB"":""2.100""},{""LCP"":""1016.500""},{""FID"":""13.600""}]"
8.10,iOS,iPhone,iPhone X,14.8.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,eb1d50982d6696643296234b7d4c34b8,1647304638949,1647315713000,4070880000000,4070880000000,0,1647315804000,1647315797242,mockUrl/eScore.html#/index,"[{""FCP"":""858.000""},{""TTFB"":""0.000""}]"
7.17,Android,HONOR,YAL-AL10,Android 10,HONOR,HONOR 20 PRO,CH5005,P00172,按钮点击,P6304,4a53720463502239c0540a468e8f5657,1647315285155,1647315285000,4070880000000,4070880000000,0,1647315368000,1647310173665,mockUrl/eScore.html#/index,"[{""FCP"":""585.500""},{""TTFB"":""1.700""}]"
8.08,Android,HUAWEI,GLK-AL00,Android 10,HUAWEI,ViⅤo,CH5005,P01764,按钮点击,P6304,3443f8dbad259b8d353ff24fa0c332f0,1647349866395,1647350189000,4070880000000,4070880000000,0,1647350925000,1647350820890,mockUrl/eScore.html#/index,"[{""FCP"":""919.700""},{""TTFB"":""3.700""},{""LCP"":""1679.000""},{""CLS"":""0.068""}]"
8.10,iOS,iPhone,iPhone 6,12.5.5,iPhone,郭梦雪的 iPhone,CH5005,P05047,按钮点击,P6072,14f99cca4852e0a6bc4f081b7233615b,1647328368854,1647330588000,4070880000000,4070880000000,0,1647330615000,1647319053257,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone X,14.2,iPhone,iPhone (99),CH5005,P01764,按钮点击,P6304,df7326b7fbe2c33c0ebf8382407169fa,1647306380200,1647306381000,4070880000000,4070880000000,0,1647306400000,1647222749282,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7,iPhone,曹夷珉的 iPhone,CH5005,P00903,按钮点击,P6304,a975826c1e0e70a37736941d9253b665,1647299066412,1647299068000,4070880000000,4070880000000,0,1647299075000,1647298764084,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""512.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7,iPhone,曹夷珉的 iPhone,CH5005,P00903,按钮点击,P6304,a975826c1e0e70a37736941d9253b665,1647299066412,1647299068000,4070880000000,4070880000000,0,1647299080000,1647299075267,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""229.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7,iPhone,曹夷珉的 iPhone,CH5005,P01764,按钮点击,P6304,ca944af6d4af40e2168dcd6805173625,1647302775059,1647302775000,4070880000000,4070880000000,0,1647302916000,1647299080196,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""250.000""},{""TTFB"":""0.000""}]"
7.17,Android,HONOR,HLK-AL00,Android 10,HONOR,HONOR 9X,CH5005,P00903,按钮点击,P6304,0cdca7014c9ca78723f5a62b8991c035,1647297734442,1647297735000,4070880000000,4070880000000,0,1647297772000,1647297767852,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""862.300""},{""TTFB"":""1.600""},{""CLS"":""0.000""},{""LCP"":""1602.199""}]"
7.17,Android,HONOR,HLK-AL00,Android 10,HONOR,HONOR 9X,CH5005,P00903,按钮点击,P6304,30c2c592437439b2f1d2c5e452a153e0,1647301791867,1647301792000,4070880000000,4070880000000,0,1647301840000,1647297772177,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""238.500""},{""TTFB"":""23.100""},{""LCP"":""397.999""},{""FID"":""147.500""},{""CLS"":""0.002""}]"
7.17,Android,HONOR,HLK-AL00,Android 10,HONOR,HONOR 9X,CH5005,P05047,按钮点击,P6072,c3fb90969bfb8bde8c55899ed01085a4,1647305908008,1647306718000,4070880000000,4070880000000,0,1647306777000,1647301840631,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""341.200""},{""TTFB"":""1.800""},{""LCP"":""547.000""},{""FID"":""138.000""},{""CLS"":""0.000""}]"
8.08,Android,OPPO,PEXM00,Android 11,OPPO,OPPO K9 5G,CH5005,�,按钮点击,null,3cbd452109aadcdc4f84945eddbfa9b1,1647295945864,1647295946000,4070880000000,4070880000000,0,1647295996000,1647253268387,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""293.900""},{""TTFB"":""13.300""},{""CLS"":""0.002""},{""LCP"":""456.500""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,af49dce1744b9574910e8cab7e02bb95,1647342133072,1647347282000,4070880000000,4070880000000,0,1647347293000,1647340356478,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""505.000""}]"
8.08,Android,Xiaomi,Mi 10,Android 10,Xiaomi,887439900的Mi 10,CH5005,P01764,按钮点击,P6304,697b71bc75c725b185622806d0008127,1647346555057,1647346556000,4070880000000,4070880000000,0,1647346583000,1647346495256,mockUrl/eScore.html#/index,"[{""FCP"":""187.100""},{""TTFB"":""2.000""},{""LCP"":""738.500""},{""CLS"":""0.068""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.3.1,iPhone,iPhone 13 pro,CH5005,P607203,按钮点击,P6072,53dcc760d37218ec3f0e5a554fc64549,1647331223890,1647331789000,4070880000000,4070880000000,0,1647331870000,1647331238117,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""442.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,15.3.1,iPhone,iPhone (61),CH5005,P6026,按钮点击,P00C,8ffe61c0333d84305238f6318ecbe9aa,1647303011704,1647303460000,4070880000000,4070880000000,0,1647303471000,1647168743257,mockUrl/eScore.html#/index,"[{""FCP"":""670.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone XR,14.8.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,268107fc380ae235a06aaa438863128e,1647303799038,1647303800000,4070880000000,4070880000000,0,1647303809000,1647301676402,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1190.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone XR,14.8.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,268107fc380ae235a06aaa438863128e,1647303799038,1647303800000,4070880000000,4070880000000,0,1647303947000,1647303816845,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""254.000""},{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone XR,14.7.1,iPhone,陈小莉的 iPhone,CH5005,P01764,按钮点击,P6304,c2e2498ec618d1d4b45b5e79041f9856,1647307289228,1647307679000,4070880000000,4070880000000,0,1647307681000,1647305532116,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""421.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,14.6,iPhone,sAmc1ng,CH5005,P01764,按钮点击,P6304,a9f5ef632ae0a462735c541194b48a70,1647353359309,1647353360000,4070880000000,4070880000000,0,1647353365000,1647219831201,mockUrl/eScore.html#/index,"[{""FCP"":""618.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (3),CH5005,P01764,按钮点击,P6304,a71a223421f7fc6a654ccaa142c3118a,1647307740953,1647307742000,4070880000000,4070880000000,0,1647307748000,1647306918160,mockUrl/eScore.html#/index,"[{""FCP"":""881.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,9b6dccbdd25ee08f0ac504bdbb964992,1647302138103,1647302220000,4070880000000,4070880000000,0,1647302243000,1647302236645,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""699.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,b66cc502ca9d95a973c6c82762586b53,1647302138103,1647303656000,4070880000000,4070880000000,0,1647303710000,1647302243476,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""162.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,f877864c40ad8d632497ccccd6b2b7e1,1647299146742,1647299933000,4070880000000,4070880000000,0,1647299944000,1647299940886,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""766.000""}]"
