appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
7.171,iOS,iPhone,iPhone 6,12.5.5,iPhone,iPhone,CH5005,P01441,按钮点击,P80,1b23ef03eb558328761e731c7ae096df,1647100024908,1647100032000,4070880000000,4070880000000,0,1647100048000,1647089564109,mockUrl/eScore.html#/index,
8.08,Android,HONOR,PCT-AL10,Android 10,HONOR,HONOR V20,CH5005,�,按钮点击,null,ecdf5c1a584148ca463cf1595b9ce3ac,1647046327221,1647046328000,4070880000000,4070880000000,0,1647046379000,1647046377181,mockUrl/eScore.html#/index,"[{""FCP"":""164.700""},{""TTFB"":""3.600""},{""LCP"":""562.700""},{""FID"":""94.900""},{""CLS"":""0.007""}]"
8.10,iOS,iPhone,iPhone 12,14.4.2,iPhone,iPhone,CH5005,P02w,按钮点击,P70,2c88bb63ef1bb07c3f3811e8bdce6a22,1647044062155,1647044165000,4070880000000,4070880000000,0,1647044243000,1647044234046,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,哈哈哈哈,CH5005,P01764,按钮点击,P6304,9c42657057ab5a53875c68c319d558a2,1647039870892,1647039871000,4070880000000,4070880000000,0,1647039931000,1647039895737,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1332.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.1.2,iPhone,iPhone (54),CH5005,P00903,按钮点击,P6304,d4913465182c8320ad5fc51a7a869308,1647046918434,1647046921000,4070880000000,4070880000000,0,1647046940000,1647046924652,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.1.2,iPhone,iPhone (54),CH5005,P01764,按钮点击,P6304,d4913465182c8320ad5fc51a7a869308,1647046918434,1647046921000,4070880000000,4070880000000,0,1647047036000,1647046940330,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.0.1,iPhone,🐏肉肉的🍓,CH5005,P00903,按钮点击,P6304,fa775492554115836a03b4f826353a0e,1647094927010,1647094927000,4070880000000,4070880000000,0,1647094946000,1647094941849,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""481.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.0.1,iPhone,🐏肉肉的🍓,CH5005,P01764,按钮点击,P6304,fa775492554115836a03b4f826353a0e,1647094927010,1647094927000,4070880000000,4070880000000,0,1647095079000,1647094945873,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""240.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.3.1,iPhone, 燕的iPhone,CH5005,P01764,按钮点击,P6304,1e8a05808ac2c3ed563294b5e99697f7,1647041817077,1647041817000,4070880000000,4070880000000,0,1647041914000,1647041875677,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""129.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,21,CH5005,P01764,按钮点击,P6304,2350c8a1f93181478c8298404395d5d7,1647050335327,1647051217000,4070880000000,4070880000000,0,1647052506000,1647047783796,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""210.000""}]"
8.08,Android,OPPO,PEDM00,Android 12,OPPO,OPPO Find X3,CH5005,P01764,按钮点击,P6304,7384b002def28299b1588d9b15085ecc,1647098886950,1647098887000,4070880000000,4070880000000,0,1647098971000,1647098925902,mockUrl/eScore.html#/index,"[{""FCP"":""1128.800""},{""TTFB"":""1.600""},{""FID"":""7.900""},{""LCP"":""2551.500""},{""CLS"":""0.033""}]"
8.10,iOS,iPhone,iPhone 12,14.3,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,eebbf7dcd23d7b4a42fe294d8fe2a7f0,1647013273674,1647037995000,4070880000000,4070880000000,0,1647038006000,1647038002255,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.3,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,d0607cb3bbdb97a51113d597a349aed1,1647013273674,1647038121000,4070880000000,4070880000000,0,1647038138000,1647038006165,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.3,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,d0607cb3bbdb97a51113d597a349aed1,1647013273674,1647038121000,4070880000000,4070880000000,0,1647038163000,1647038138327,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro,15.3.1,iPhone,车晓的 iPhone,CH5005,P00903,按钮点击,P6304,26b616ca20e8347fc46f7aaadfb6ce9e,1647047316280,1647047317000,4070880000000,4070880000000,0,1647047331000,1647047321446,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""557.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,4998291d0a75b60f3fada998064cdbac,1647085699984,1647085701000,4070880000000,4070880000000,0,1647085721000,1647045947966,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,13.1.3,iPhone,万丽的iPhone,CH5005,P00903,按钮点击,P6304,a34bf135aa4240e29828311c0ba8a993,1647096090956,1647096093000,4070880000000,4070880000000,0,1647096147000,1647096142868,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,13.1.3,iPhone,万丽的iPhone,CH5005,P01764,按钮点击,P6304,a34bf135aa4240e29828311c0ba8a993,1647096090956,1647096093000,4070880000000,4070880000000,0,1647096205000,1647096146953,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.102,iOS,iPhone,iPhone 6s Plus,14.8.1,iPhone,iPhone (7),CH5005,P01764,按钮点击,P6304,4c9b6b869ccd67d146ad7fa3401ca582,1647093746984,1647093754000,4070880000000,4070880000000,0,1647093786000,1647093770186,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""2169.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.8.1,iPhone,iPhone (16),CH5005,P01764,按钮点击,P6304,ffb967228b5b15dda81523a8ac14dfe5,1647069210353,1647069212000,4070880000000,4070880000000,0,1647069225000,1647058389160,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""304.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,JK iPhone,CH5005,P00903,按钮点击,P6304,e888a4763b4a6ed3a24a406bd7313358,1647060529774,1647060531000,4070880000000,4070880000000,0,1647060546000,1647060543294,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""535.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,JK iPhone,CH5005,P00903,按钮点击,P6304,e888a4763b4a6ed3a24a406bd7313358,1647060529774,1647060531000,4070880000000,4070880000000,0,1647060704000,1647060546769,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""88.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone 12 Pro Max,CH5005,P00903,按钮点击,P6304,3ee441baded696252cc8af6015b4fa91,1647047184692,1647051758000,4070880000000,4070880000000,0,1647051771000,1647051767704,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""488.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,6d7e044cd66f3b9bb105f839ae817f3f,1647048979042,1647048979000,4070880000000,4070880000000,0,1647048989000,1647048985801,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""543.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,6d7e044cd66f3b9bb105f839ae817f3f,1647048979042,1647048979000,4070880000000,4070880000000,0,1647049104000,1647048989785,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""101.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P02102,按钮点击,P00C,6d7e044cd66f3b9bb105f839ae817f3f,1647048979042,1647048979000,4070880000000,4070880000000,0,1647049202000,1647049104502,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""76.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P0070037001,按钮点击,P00C,e8cd6a7de0aeb03afec3a50e314ff5d4,1647059484612,1647066670000,4070880000000,4070880000000,0,1647066676000,1647066574187,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""208.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6.1,iPhone,Hl的iPhone,CH5005,P00903,按钮点击,P6304,bbe878e37179d082e43956ad89c9dd3d,1647058128352,1647058130000,4070880000000,4070880000000,0,1647058275000,1647058268687,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P00903,按钮点击,P6304,4a584a17481939862ce1e00f34fb6194,1647063782685,1647063783000,4070880000000,4070880000000,0,1647063805000,1647063797430,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""804.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.3.1,iPhone, 燕的iPhone,CH5005,P02w,按钮点击,P70,1e8a05808ac2c3ed563294b5e99697f7,1647041817077,1647041817000,4070880000000,4070880000000,0,1647041875000,1647041871143,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""599.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,李良山的iPhone,CH5005,P6097,按钮点击,P6306,854022d3b2b1cfab92a123cae0864450,1647074225117,1647074226000,4070880000000,4070880000000,0,1647074500000,1647074426512,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""715.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.7.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,d13fd612a2359ba99365500d768218f9,1647042635141,1647087835000,4070880000000,4070880000000,0,1647087913000,1647083979598,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""380.000""}]"
8.10,iOS,iPhone,iPhone 12,14.6,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,4a0ed5f5d35df4402d96a4a879aae53e,1647046363186,1647048037000,4070880000000,4070880000000,0,1647048895000,1647048876109,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""674.000""}]"
8.10,iOS,iPhone,iPhone X,14.8.1,iPhone,Doudou iPhone X,CH5005,P6097,按钮点击,P6306,1375bee3005e41c9f633ad2a23fa3a53,1647082797274,1647082798000,4070880000000,4070880000000,0,1647082992000,1647082857070,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""213.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,史倩婷的iPhone,CH5005,P02w,按钮点击,P70,03447667ec1b84eba96292fe87dc78d9,1647077062174,1647077062000,4070880000000,4070880000000,0,1647077085000,1647077070325,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""494.000""}]"
7.17,Android,OPPO,PEXM00,Android 11,OPPO,OPPO K9 5G,CH5005,P02w,按钮点击,P70,cd4b5c54712dcef44ef05306228346f0,1647050087013,1647050087000,4070880000000,4070880000000,0,1647050206000,1647050198400,mockUrl/eScore.html#/index,"[{""FCP"":""811.900""},{""TTFB"":""1.900""},{""CLS"":""0.000""},{""LCP"":""1375.700""}]"
8.10,iOS,iPhone,iPhone X,13.6,iPhone,谢在震的 iPhone,CH5005,P02w,按钮点击,P70,336c06ab871713a47c049a339932e10b,1647041929574,1647041932000,4070880000000,4070880000000,0,1647042045000,1647042040318,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,vivo,V2049A,Android 11,vivo,iQOO 7,CH5005,P02w,按钮点击,P70,1cab8d34ab92ddbf60e2e4df44861408,1647046368115,1647069146000,4070880000000,4070880000000,0,1647069175000,1647069169908,mockUrl/eScore.html#/index,"[{""FCP"":""432.600""},{""TTFB"":""1.900""},{""CLS"":""0.000""},{""LCP"":""522.700""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,21,CH5005,P02w,按钮点击,P70,c6a9636a294799002f796ce9ccdaadaf,1647047570095,1647047571000,4070880000000,4070880000000,0,1647047746000,1647047615868,mockUrl/eScore.html#/index,"[{""FCP"":""186.000""},{""TTFB"":""0.000""}]"
8.08,Android,HONOR,PCT-AL10,Android 10,HONOR,HONOR V20,CH5005,P02w,按钮点击,P70,ecdf5c1a584148ca463cf1595b9ce3ac,1647046327221,1647046328000,4070880000000,4070880000000,0,1647046377000,1647046373236,mockUrl/eScore.html#/index,"[{""FCP"":""580.000""},{""TTFB"":""2.100""},{""CLS"":""0.000""},{""LCP"":""735.200""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone (2),CH5005,P01441,按钮点击,P80,07bcd9913786014bb16cce3c9b24aebc,1647079593624,1647096687000,4070880000000,4070880000000,0,1647096708000,1647087613073,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,WWC、,CH5005,P6026,按钮点击,P00C,d75978ab4fbdf68cf7086002d276ef11,1647024578174,1647024578000,4070880000000,4070880000000,0,1647024647000,1647024583685,mockUrl/eScore.html#/index,"[{""FCP"":""988.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.4,iPhone,冯金蔚iPhone8P,CH5005,P00903,按钮点击,P6304,208feef520edaa057ce423e321e1c753,1647039356455,1647039358000,4070880000000,4070880000000,0,1647039370000,1647039364245,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone X,12.3.1,iPhone,念念,CH5005,P00903,按钮点击,P6304,1f4350d9efa596bac14763cd79376431,1647052612271,1647052613000,4070880000000,4070880000000,0,1647052657000,1647052650957,mockUrl/anniversary.html#/anniversary,
8.08,iOS,iPhone,iPhone X,12.3.1,iPhone,念念,CH5005,P00903,按钮点击,P6304,3e98ee6bb82ee609ee2ba4f26cbbfbda,1647052977309,1647052981000,4070880000000,4070880000000,0,1647053010000,1647052656650,mockUrl/anniversary.html#/anniversary,
8.08,iOS,iPhone,iPhone X,12.3.1,iPhone,念念,CH5005,P01764,按钮点击,P6304,221eedd41c1d4fc80df51ef936e5fa0b,1647055345076,1647055348000,4070880000000,4070880000000,0,1647055358000,1647053010258,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone XS Max China,15.2.1,iPhone,“Administrator”的 iPhone,CH5005,P01764,按钮点击,P6304,3f39a9fedd367d17db2218f503004565,1647072631546,1647072633000,4070880000000,4070880000000,0,1647072638000,1647050615106,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""189.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,4cce6eed00b6fd22c23ee1c0024b26b9,1647059387167,1647059388000,4070880000000,4070880000000,0,1647059412000,1647059397038,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""757.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,4cce6eed00b6fd22c23ee1c0024b26b9,1647059387167,1647059388000,4070880000000,4070880000000,0,1647059421000,1647059412027,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""131.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,4cce6eed00b6fd22c23ee1c0024b26b9,1647059387167,1647059388000,4070880000000,4070880000000,0,1647059424000,1647059420905,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""134.000""}]"
8.09,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,王静怡的iPhone,CH5005,P6097,按钮点击,P6306,eb4aa2cd079f0e91864128af0818a9f4,1647086804885,1647086805000,4070880000000,4070880000000,0,1647087447000,1647086820625,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""165.000""}]"
8.08,Android,HONOR,HRY-AL00T,Android 10,HONOR,HONOR 20i,CH5005,�,按钮点击,null,b7d92e42a925fe4442f2f22bb95a5ea4,1647038024744,1647038026000,4070880000000,4070880000000,0,1647038620000,1647038615810,mockUrl/eScore.html#/index,"[{""FCP"":""390.400""},{""TTFB"":""3.300""},{""LCP"":""554.400""},{""FID"":""48.800""},{""CLS"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,14.1,iPhone,iPhone (2),CH5005,P02w,按钮点击,P70,ad82412a54d415ac5dfdedf6dbbab456,1647054672385,1647055014000,4070880000000,4070880000000,0,1647055030000,1647055026143,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,OPPO,PCAM00,Android 11,OPPO,OPPO Reno,CH5005,P00172,按钮点击,P6304,ca5b876a9a9d24cf6a5e7a2dd7dff1a2,1647061889442,1647061890000,4070880000000,4070880000000,0,1647061901000,1647044649717,mockUrl/eScore.html#/index,"[{""FCP"":""326.900""},{""TTFB"":""21.800""}]"
8.10,iOS,iPhone,iPhone XS,13.6,iPhone,WD,CH5005,P00903,按钮点击,P6304,138a0ef277544e772baee9603aaeef06,1647046891491,1647046893000,4070880000000,4070880000000,0,1647046905000,1647046899119,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS,13.6,iPhone,WD,CH5005,P01764,按钮点击,P6304,138a0ef277544e772baee9603aaeef06,1647046891491,1647046893000,4070880000000,4070880000000,0,1647046934000,1647046904562,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,15.2.1,iPhone,夜与月,CH5005,P02102,按钮点击,P00C,f433c34d2bc446f22834b033ce182e73,1647071611227,1647071612000,4070880000000,4070880000000,0,1647071712000,1647071656802,mockUrl/eScore.html#/index,"[{""FCP"":""708.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.0.2,iPhone,陆雅岚的iPhone,CH5005,P01764,按钮点击,P6304,5acc01ead905f5558e46f3623f2105a0,1647057597156,1647057598000,4070880000000,4070880000000,0,1647057602000,1647042109581,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""129.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,62ac4e9684a808a2f7b9d359cb2db05c,1647038736218,1647038737000,4070880000000,4070880000000,0,1647038765000,1647038751062,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""364.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,62ac4e9684a808a2f7b9d359cb2db05c,1647038736218,1647038737000,4070880000000,4070880000000,0,1647038792000,1647038765620,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""194.000""},{""TTFB"":""0.000""}]"
8.07,iOS,iPhone,iPhone X,12.2,iPhone,iPhone (3),CH5005,P00903,按钮点击,P6304,41a8f754a238f698a59de0f5f87d7347,1647087670615,1647087675000,4070880000000,4070880000000,0,1647087704000,1647087694865,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,杨焕的 iPhone,CH5005,P01764,按钮点击,P6304,53125d1be87929520fe7e782db4557fe,1647042247947,1647043649000,4070880000000,4070880000000,0,1647043735000,1647043668727,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1614.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.4,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,6ae0ff0060ee94a0a7fc997630ea07da,1647041327364,1647043127000,4070880000000,4070880000000,0,1647043147000,1647043142940,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.07,iOS,iPhone,iPhone 11,13.6,iPhone,舒翠珍的iPhone,CH5005,P0070037001,按钮点击,P00C,37c5173ae7a2e1dc3d113658e230ea15,1647055449758,1647058312000,4070880000000,4070880000000,0,1647058330000,1647046513458,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,vivo,V1965A,Android 10,vivo,vivo Y50,CH5005,P00903,按钮点击,P6304,f2b4e86c0c7a910a34261a40612453d3,1647062335297,1647062336000,4070880000000,4070880000000,0,1647062423000,1647062322796,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1303.400""},{""TTFB"":""3.100""},{""CLS"":""0.000""},{""LCP"":""2222.600""}]"
8.10,iOS,iPhone,iPhone 11,13.6.1,iPhone,有洁癖的小姐姐,CH5005,P01764,按钮点击,P6304,68995e35fdd1f26ff4f5ff382b9e8b4f,1647089054735,1647089057000,4070880000000,4070880000000,0,1647089125000,1647075140526,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,37b48222cf3beb2e4c2ee87efda04fc5,1647033724312,1647034311000,4070880000000,4070880000000,0,1647034339000,1647034336880,mockUrl/eScore.html#/index,"[{""FCP"":""366.800""},{""TTFB"":""9.400""},{""LCP"":""910.000""},{""FID"":""13.200""},{""CLS"":""0.012""}]"
8.08,Android,HONOR,HRY-AL00T,Android 10,HONOR,HONOR 20i,CH5005,P02w,按钮点击,P70,b7d92e42a925fe4442f2f22bb95a5ea4,1647038024744,1647038026000,4070880000000,4070880000000,0,1647038616000,1647038602969,mockUrl/eScore.html#/index,"[{""FCP"":""588.900""},{""TTFB"":""3.500""},{""LCP"":""799.400""},{""FID"":""28.300""},{""CLS"":""0.000""}]"
